State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,03/02/2014,2900,3875,3575,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,10/02/2014,3000,3823,3600,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,15/02/2014,2801,3855,3600,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,03/03/2014,3191,4138,3800,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,06/03/2014,3000,4031,3800,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,20/03/2014,3300,4196,3900,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,24/03/2014,3025,4104,3900,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,26/03/2014,3300,4094,3900,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,12/04/2014,3800,4272,4100,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,21/04/2014,3800,4365,4250,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,25/04/2014,3585,4500,4350,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,06/05/2014,3500,4639,4400,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,07/05/2014,3900,4626,4400,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,08/05/2014,4000,4626,4525,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,16/05/2014,3775,4335,4200,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,17/05/2014,3850,4450,4300,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,21/05/2014,3900,4479,4200,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,24/05/2014,3800,4500,4350,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,26/05/2014,3800,4399,4250,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,02/06/2014,3300,4276,4100,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,05/06/2014,2900,4040,3850,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,14/06/2014,3200,4053,3900,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,20/06/2014,3090,3975,3775,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,24/06/2014,3300,3894,3750,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,25/06/2014,3000,3901,3800,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,26/06/2014,3200,3880,3750,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,30/06/2014,3001,4175,3800,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,02/07/2014,3030,4080,3750,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,07/07/2014,2700,3951,2950,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,23/07/2014,2996,4100,3750,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,25/07/2014,3400,4096,3850,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,05/08/2014,2800,3945,3875,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,09/08/2014,3300,3851,3700,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,29/08/2014,3000,3642,3525,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,01/09/2014,3201,3566,3535,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,06/09/2014,2951,3276,3200,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,18/09/2014,2426,3425,3300,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,26/09/2014,2651,3150,3051,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,10/10/2014,2400,2911,2750,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,18/10/2014,2400,3150,2840,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,18/11/2014,2450,3248,3075,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,21/11/2014,2600,3240,3075,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,04/12/2014,2500,3223,3035,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,09/12/2014,2800,3274,3130,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,11/12/2014,2251,3240,2475,13
"Madhya Pradesh",Hoshangabad,Itarsi,Soyabean,Yellow,FAQ,20/12/2014,2450,3200,3050,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,01/08/2014,3076,3880,3770,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,05/08/2014,2680,3830,3811,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,14/08/2014,3170,3870,3740,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,06/09/2014,3000,3362,3261,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,18/09/2014,2000,3470,3330,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,19/09/2014,2541,3431,3331,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,12/11/2014,2766,3176,3031,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,18/11/2014,2761,3150,3100,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,19/11/2014,2930,3140,3050,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,20/11/2014,2901,3131,3076,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,26/11/2014,2700,3262,3190,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,04/12/2014,2991,3142,3050,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,10/12/2014,2610,3252,3171,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,17/12/2014,2825,3125,3060,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,19/12/2014,2980,3130,3070,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Other,FAQ,27/12/2014,3050,3300,3150,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Yellow,FAQ,04/01/2014,2500,3930,3550,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Yellow,FAQ,21/01/2014,2800,3735,3350,13
"Madhya Pradesh",Hoshangabad,Pipariya,Soyabean,Yellow,FAQ,05/02/2014,2952,3960,3550,13
"Madhya Pradesh",Sagar,Deori,Soyabean,Other,FAQ,13/10/2014,2800,3100,2950,13
"Madhya Pradesh",Sagar,Deori,Soyabean,Other,FAQ,07/11/2014,2600,2850,2700,13
"Madhya Pradesh",Sagar,Deori,Soyabean,Other,FAQ,05/12/2014,2800,3100,2900,13
"Madhya Pradesh",Sagar,Deori,Soyabean,Other,FAQ,09/12/2014,2700,3200,2850,13
"Madhya Pradesh",Sagar,Deori,Soyabean,Yellow,FAQ,12/08/2014,3400,3900,3600,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Other,FAQ,05/11/2014,2501,3503,3100,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,03/01/2014,3001,3009,3005,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,13/01/2014,2700,2700,2700,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,04/02/2014,3184,3184,3184,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,11/03/2014,3428,3428,3428,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,26/03/2014,4000,4100,4050,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,08/07/2014,3200,3200,3200,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,13/09/2014,3000,3000,3000,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,10/10/2014,2600,3115,2762,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,27/10/2014,2300,3231,2765,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,30/10/2014,2551,3301,2926,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,01/11/2014,2500,3200,2850,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,10/11/2014,2401,3460,3300,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,14/11/2014,2500,3441,3200,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,21/11/2014,2201,3350,3200,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,26/11/2014,2246,3317,3200,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,06/12/2014,2000,3341,3000,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,08/12/2014,2945,3317,3200,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,13/12/2014,2506,3225,3100,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,15/12/2014,2490,3250,3100,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,16/12/2014,2656,3206,3106,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,17/12/2014,2826,3211,3000,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,27/12/2014,2950,3254,3154,13
"Madhya Pradesh",Sagar,Garhakota,Soyabean,Yellow,FAQ,29/12/2014,2951,3259,3200,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,27/09/2014,2700,3040,2900,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,29/09/2014,2670,3000,2860,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,14/10/2014,2565,2750,2670,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,29/10/2014,2680,3218,2745,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,01/11/2014,2650,3000,2800,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,05/11/2014,2560,3145,3000,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,11/11/2014,2450,3185,2800,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,24/11/2014,2560,3185,3000,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,25/11/2014,2700,3385,3000,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,01/12/2014,2600,3280,3000,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,09/12/2014,2600,3285,2990,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,10/12/2014,2600,3200,2900,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,16/12/2014,2700,3246,3050,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,23/12/2014,2800,3130,2900,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Other,FAQ,27/12/2014,2600,3300,3140,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,06/01/2014,2200,3625,3146,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,07/01/2014,2570,3492,3193,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,18/01/2014,2301,3501,3178,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,03/02/2014,2380,3555,3258,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,04/02/2014,2920,3530,3247,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,09/04/2014,3405,3841,3550,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,19/04/2014,3360,3850,3605,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,25/04/2014,3815,4065,3920,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,06/05/2014,3180,3490,3335,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,23/05/2014,3781,3845,3813,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,07/06/2014,3050,3630,3383,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,21/06/2014,2650,3496,3316,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,04/07/2014,2200,3666,2700,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,13/08/2014,3300,3400,3350,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,19/08/2014,3012,3410,3230,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,12/09/2014,2580,3000,2820,13
"Madhya Pradesh",Sagar,Khurai,Soyabean,Yellow,FAQ,17/09/2014,3000,3285,3255,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,27/10/2014,2450,2950,2600,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,05/11/2014,2900,3300,3100,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,19/11/2014,2550,3150,2850,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,20/11/2014,2600,3180,2890,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,24/11/2014,2600,3250,2925,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,03/12/2014,2600,3100,2850,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,06/12/2014,2700,3155,2925,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,10/12/2014,2500,3000,2750,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,11/12/2014,2800,3200,3000,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,15/12/2014,2675,3175,2925,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,20/12/2014,2600,3100,2850,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,26/12/2014,3000,3050,3025,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Other,FAQ,27/12/2014,3050,3200,3125,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Yellow,FAQ,22/09/2014,2650,2900,2700,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Yellow,FAQ,27/09/2014,2800,3000,2900,13
"Madhya Pradesh",Sagar,Rahatgarh,Soyabean,Yellow,FAQ,13/12/2014,2650,3125,2875,13
"Madhya Pradesh",Sagar,Rehli,Soyabean,Yellow,FAQ,21/12/2014,2950,3100,3000,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,12/01/2014,2451,3950,3675,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,19/01/2014,2561,3700,3675,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,01/02/2014,2650,3900,3700,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,02/02/2014,2050,3900,3700,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,04/02/2014,2550,3950,3680,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,08/02/2014,2400,3970,3600,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,09/02/2014,2000,3900,3700,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,12/02/2014,2700,2700,2700,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,19/02/2014,2450,3950,3775,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,02/03/2014,3000,4199,3780,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,12/03/2014,3060,4156,3700,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,14/03/2014,2101,4150,3775,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,15/03/2014,2800,4210,3680,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,23/03/2014,3200,4250,3700,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,04/04/2014,3500,4350,3700,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,26/04/2014,3800,4250,4050,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,07/05/2014,4000,4350,4200,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,17/05/2014,3300,4510,4200,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,09/06/2014,3000,4425,4100,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,10/06/2014,3000,4210,3875,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,14/06/2014,2000,4225,3780,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,15/06/2014,2400,4255,3900,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,17/06/2014,3000,4210,4000,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,18/06/2014,3000,4150,3900,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,28/06/2014,2000,4701,3850,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,06/07/2014,2500,4110,3875,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,08/07/2014,2500,4200,3780,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,11/07/2014,2500,4200,3850,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,12/07/2014,2500,3960,3775,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,08/08/2014,2500,3725,3578,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,20/08/2014,2375,3715,3650,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,22/08/2014,2600,3680,3600,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,27/08/2014,2400,3650,3600,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,01/09/2014,2250,3590,3400,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,02/09/2014,2400,3520,3400,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,12/09/2014,2475,3345,3180,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,23/09/2014,2600,3050,2800,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,26/09/2014,2400,3150,2950,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,28/09/2014,2500,3150,2950,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,08/10/2014,2400,3075,2850,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,10/10/2014,2600,3100,2875,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,31/10/2014,2500,3305,3075,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,13/11/2014,2400,3321,3150,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,21/11/2014,2300,3400,3190,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,28/11/2014,2875,3455,3200,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,30/11/2014,2600,3401,3280,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,02/12/2014,2700,3340,3075,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,05/12/2014,2500,3250,3150,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Other,FAQ,23/12/2014,2400,3250,3075,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Yellow,FAQ,18/07/2014,2500,4250,3775,13
"Madhya Pradesh",Sagar,Sagar,Soyabean,Yellow,FAQ,20/07/2014,2400,4035,3675,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,13/09/2014,2750,3000,2850,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,28/09/2014,2600,2800,2700,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,25/10/2014,2700,2850,2800,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,27/10/2014,2700,2850,2800,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,30/10/2014,2800,3050,2900,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,31/10/2014,2900,3025,3000,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,14/11/2014,3000,3050,3025,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,28/11/2014,2900,3050,3000,13
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Other,FAQ,05/12/2014,2900,3000,2950,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,05/01/2014,2850,3700,3450,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,08/01/2014,2200,3500,2900,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,05/02/2014,3300,3600,3400,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,09/02/2014,2850,3400,3100,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,10/02/2014,3300,3300,3300,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,19/03/2014,3600,3711,3650,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,30/03/2014,3350,3904,3400,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,06/04/2014,3875,3875,3875,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,19/04/2014,3600,3800,3700,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,20/04/2014,3700,3700,3700,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,30/04/2014,3600,3750,3700,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,05/05/2014,3750,3800,3750,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,02/08/2014,3100,3250,3200,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,03/08/2014,3300,3500,3400,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,13/08/2014,3100,3200,3150,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,20/08/2014,3100,3300,3100,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,31/08/2014,3300,3300,3300,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,12/11/2014,2700,3000,2800,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,13/11/2014,2900,2950,2900,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,14/11/2014,3000,3100,3000,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,04/12/2014,3000,3000,3000,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,07/12/2014,2500,3100,2900,13
"Madhya Pradesh",Satna,Nagod,Soyabean,Other,FAQ,08/12/2014,2875,3011,2976,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,09/01/2014,2301,3650,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,10/01/2014,2380,3641,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,23/01/2014,2350,3651,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,25/01/2014,2410,3675,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,29/01/2014,2500,3680,3000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,15/02/2014,2431,3835,3100,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,20/02/2014,2601,3875,3100,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,08/03/2014,2650,4130,3300,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,19/03/2014,3000,4311,3500,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,20/03/2014,2850,4310,3500,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,25/03/2014,2810,4255,3500,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,03/04/2014,2901,4265,3500,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,20/05/2014,3800,4250,4000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,26/05/2014,3850,4201,4000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,30/05/2014,3850,4360,4000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,07/06/2014,3501,4150,3900,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,25/06/2014,3400,4000,3700,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,30/06/2014,3250,4150,4000,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,03/07/2014,3401,4250,3900,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,02/08/2014,3350,3810,3700,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,05/08/2014,3050,3501,3300,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,06/08/2014,3050,3540,3300,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,12/08/2014,2800,3300,3100,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,19/08/2014,3300,4210,3900,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,21/08/2014,2801,3450,3200,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,26/08/2014,2800,3551,3350,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,04/09/2014,2850,3500,3300,13
"Madhya Pradesh",Satna,Satna,Soyabean,Other,FAQ,10/09/2014,2800,3249,3100,13
